id,destination_id,titre,description,prix,prix_public,duree,langues,inclusions,categorie,profil_cible,horaires,conditions_annulation
34286,8067,Wicked à Broadway New York : billet d'entrée au spectacle,,100.62,117,,,,,general,,
37873,8067,New York : shootings photo avec un photographe professionnel,,181.46,211,1 heure,,,,general,,
38186,8067,Harlem : visite privée guidée,,363.78,423,3 heures 30 minutes,,,,solo,,
37252,8067,Circle Line : Harbor Lights croisière au crépuscule,,44.72,52,2 heures,,,,couple,,
37643,8067,New York : accueil personnalisé,,190.92,222,1 heure 30 minutes,,,,general,,
38182,8067,Bushwick et Williamsburg : visite privée avec un guide en français,,363.78,423,3 heures 30 minutes,,,,solo,,
38204,8067,"Soho, Greenwich Village et Meatpacking District : visite guidée privée",,363.78,423,3 heures 30 minutes,,,,solo,,
71100,8067,Harlem Hallelujah : la chorale du gospel à New York,,21.50,25,1 heure,,,,general,,
40099,8067,Central Park : Pique-nique avec location de vélo à la journée,,56.76,66,8 heures,,,,general,,
48424,8067,Spectacle Harry Potter et l'Enfant Maudit à Broadway New York,,58.48,68,- La 2ème partie du spectacle n'est pas forcément programmée le même jour que la 1ère partie.,,,,famille,,
37767,8067,East village et food tour : visite guidée en français,,71.38,83,3 heures,,,,general,,
40066,8067,Pont de Brooklyn : location de vélo,,15.48,18,2 heures,,,,general,,
72590,8067,"Musée d'art métropolitain : Entrée + visite (privée, en petit groupe, autoguidée)",,45.58,56,02:00,Français|Anglais,,,groupe,,
70487,8067,The Great Gatsby à Broadway New York : billet d'entrée au spectacle,,53.32,62,Conditions d'annulation,,,,general,,
43709,8067,Philadelphie et pays des Amish : excursion d'une journée depuis NYC,,143.62,167,13 heures,,,,general,,
72877,8067,New York : dîner-croisière avec musique live,,180.60,219,03:00,,,,couple,,
50604,8067,New York : tour de 2 heures en limousine,,724.98,843,2 heures,,,,general,,
73666,8067,Musée Guggenheim : Billet d'entrée,,25.80,32,,,,,general,,
74516,8067,Statue de la Liberté et Ellis Island : Billet d'entrée + ferry aller-retour depuis Manhattan,,30.10,37,,,,,general,,
73673,8067,Musée Américain d'Histoire Naturelle : Billet d'entrée,,31.82,39,,,,,general,,
56046,8067,New York : location de vélo électrique,,35.26,41,,,,,general,,
40106,8067,Central Park : visite guidée à vélo,,38.70,45,2 heures,,,,general,,
74103,8067,Empire State Building : Admission à l'observatoire du 86e étage,,52,52,,,,,general,,
34422,8067,The Book of Mormon à Broadway New York : billet d'entrée au spectacle,,59.34,69,,,,,general,,
72359,8067,Stranger Things: The First Shadow à Broadway New York billet d'entrée au spectacle,,67.08,78,- La pièce se déroule dans l'univers et la mythologie de Stranger Things. Il est conseillé de vérifier que vous êtes à l'aise avec le contenu de la série.,,,,general,,
53461,8067,Hamilton à Broadway New York : billet d'entrée au spectacle,,110.94,129,,,,,general,,
43989,8067,"Journée à Southampton, Sag Harbor et Outlet Shopping au départ de New York",,143.62,167,13 heures,,,,general,,
44138,8067,"Philadelphie, Washington DC, Pays des Amish : visite de 2 jours de NYC",,308.74,359,48 heures,,,,general,,
38209,8067,East village et food tour : visite privée guidée,,368.94,429,3 heures,,,,solo,,
73674,8067,Musée d'Art Américain Whitney : Billet d'entrée,,0,0,,,,,general,,
74128,8067,New York : Croisière jazz au coucher du soleil,,0,0,01:45,,,,couple,,
74130,8067,NYC Grand Central Terminal : Visite guidée officielle,,0,0,01:30,,,,general,,
73656,8067,Viste du Jardin botanique de New York  et le Zoo du Bronx,,0,0,,,,,general,,
73664,8067,Intrepid Museum : Billet d'entrée,,0,0,,,,,general,,
72592,8067,New York City : Location de vélos à Central Park,,6.02,8,"* Vélo Cannondale, casque, cadenas et panier",,,,general,,
74509,8067,Vessel à Hudson Yards : billet d'entrée,,13.76,17,* L'attraction peut fermer en cas de conditions météorologiques extrêmes,,,,general,,
74680,8067,Entrée à la Cathédrale Saint-Jean le Théologien : Visite autonome,,13.76,17,01:00,,,,general,,
74110,8067,Visite audio officielle de la cathédrale Saint-Patrick : Excursion audio,,20.64,25,00:50,,,,general,,
74126,8067,Rockefeller Center : Visite à pied,,24.08,30,01:15,,,,general,,
74676,8067,Musée des illusions New York : Billet d'entrée,,24.94,31,,,,,general,,
37583,8067,Circle Line : Croisière à bord The Beast à New York,,27.52,32,30 minutes,,,,couple,,
72591,8067,"NYC : Holiday Walking Tour 5th Ave, Rockefeller Tree & Xmas Village",,26.66,33,01:30,,,,general,,
72827,8067,"New York City : Tour des toits, des bars et de la musique live à New York",,28.38,35,03:00,,,,general,,
73658,8067,Jardin botanique de New York : Carte d'accès à tous les jardins,,30.10,37,,,,,general,,
72587,8067,Le Mémorial et Musée national du 11 septembre : Billet d'entrée,,31.82,39,,,,,general,,
40805,8067,Circle Line : croisière Landmarks,,36.12,42,1 heure 30 minutes,,,,couple,,
73653,8067,Edge NYC : Admission générale,,36.12,44,* Accessible aux personnes à mobilité réduite,,,,general,,
72589,8067,New York : Visite à pied de Broadway et Times Square,,36.98,45,01:45,,,,general,,
73672,8067,Musée Spyscape : billet d'entrée,,36.98,45,,,,,general,,
74686,8067,One Times Square : billet d'entrée i Candy NYC,,36.98,45,,,,,general,,
74687,8067,New York : billet d'entrée à Color Factory NYC,,37.84,46,01:30,,,,general,,
74675,8067,Zoo du Bronx : Billet d'entrée,,37.84,46,,,,,general,,
72502,8067,New York : Visite à pied des sites de télévision et de cinéma de Central Park,,38.70,47,02:00,Anglais|Audio,,,general,,
73660,8067,Visite guidée du Radio City Music Hall,,38.70,47,01:00,,,,general,,
74123,8067,Tournée au Madison Square Garden,,42.14,51,01:00,,,,general,,
72829,8067,New York City : Visite guidée en bus de nuit,,43.86,54,03:00,,,,general,,
74127,8067,Visite de luxe des lumières de Noël de Dyker Heights et chocolat chaud,,43.86,54,03:30,,,,general,,
74677,8067,Billet d'entrée : museum of Ice Cream à New York,,44.72,55,,,,,general,,
40130,8067,Pont de Brooklyn : tour en vélo,,47.30,55,2 heures,,,,general,,
72825,8067,Woodbury Common Premium Outlets : Tour de shopping depuis Manhattan,,46.44,57,,,,,general,,
72831,8067,New York – Visite en bus Hop-On Hop-Off,,47.30,58,,,,,general,,
71115,8067,Statue de la Liberté et Ellis Island : visite guidée,,58,58,Ce prix n'inclut pas,Anglais|Audio,,,general,,
71999,8067,New york : visite guidée à pieds de Midtown,,50.74,59,3 heures 30 minutes,,,,general,,
73665,8067,Laboratoires Mercer : Billet d'entrée,,48.16,59,02:00,,,,general,,
72585,8067,Central Park New York : Visite à pied,,49.88,61,02:00,,,,general,,
48421,8067,Hadestown à Broadway New York : billet d'entrée au spectacle,,54.18,63,,,,,general,,
72828,8067,"Wall Street New York : Visite guidée, trajet en ferry jusqu'à Ellis Island + guide audio",,51.60,63,05:00,,,,general,,
74710,8067,"New York : Statue de la Liberté, Ellis Island et visite guidée du mémorial du 11-Septembre",,55.04,64,5 heures,,,,general,,
40135,8067,New York City : tour en vélo,,66.22,77,3 heures 30 minutes,,,,general,,
72586,8067,Visite de Central Park en scooter,,69.66,85,02:00,,,,general,,
72504,8067,New York : visite des hauts lieux de Sex and The City,,70.52,86,03:00,Anglais,,,general,,
74115,8067,Edge NYC et Vessel à Hudson Yards : Admission flexible,,73.96,90,"* Les vélos, scooters et planches à roulettes sont interdits.",,,,general,,
72506,8067,New York : visite guidée des sites des Sopranos,,79.98,97,04:00,Anglais,,,general,,
74109,8067,New York : 1 jour de bus Hop-on Hop-off + Empire State Building,,83.42,101,,,,,general,,
74678,8067,New York : Spa italien de luxe,,116.10,141,,,,,general,,
44106,8067,"Excursion d'une journée à Boston, Cambridge et Harvard",,143.62,167,13 heures,,,,general,,
55900,8067,Empire State Building au lever du soleil  : billet d'entrée,,124.70,167,,Audio|Français|Anglais,,,general,,
53286,8842,Séville : visite guidée de l'Alcazar et de la Cathédrale,,56.76,66,3 heures,,,,general,,
54685,8842,Alcazar royal de Séville : billet d'entrée,,22.36,32,,,,,general,,
53298,8842,Séville : visite guidée de l'Alcazar avec entrée coupe file,,33.54,39,1 heure 15 minutes,,,,general,,
36974,8842,Séville : tour en bus à arrêts multiples - Pass 24 heures,,25.80,30,,Audio|Français|Anglais,,,general,,
54686,8842,Cathédrale de Séville & Giralda : billet coupe-file,,18.92,27,,,,,general,,
55225,8842,Guadalquivir : croisière sur la rivière,,19.78,23,1 heure,Audio|Français|Anglais,,,couple,,
55239,8842,Excursion d'une journée à Cordoue et à la Mosquée depuis Séville,,88.58,103,10 heures,,,,general,,
53289,8842,Séville : visite guidée de la Cathédrale avec entrée coupe file,,34.40,40,1 heure,,,,general,,
55240,8842,Villages blancs et Ronda : visite d'une journée depuis Seville,,71.38,83,10 heures,Français|Anglais,,,general,,
72334,8842,Billet d'entrée pour la Cathédrale de Séville & La Giralda avec audioguide,,24.94,31,01:15,Audio|Français|Anglais,,,general,,
55243,8842,Grenade et l'Alhambra : excursion d'une journée au départ de Séville,,151.36,176,13 heures,Français|Anglais,,,general,,
53300,8842,"Seville, art et tradition: Salvador, Maison Pilatos et Metropol",,37.84,44,2 heures 30 minutes,,,,general,,
73411,8842,Théâtre Flamenco de Séville : Spectacle de flamenco,,29.24,36,01:00,,,,general,,
74650,8842,"Séville : soirée flamenco avec spectacle, boisson ou tapas",,32.68,40,1h30,,,,general,,
72340,8842,Alcázar de Séville : billet avec accès rapide et application d'audioguide,,27.52,35,1h15,Audio|Français|Anglais,,,general,,
67174,8842,Cathédrale de Séville et Giralda : visite guidée en français,,25.80,36,,Français|Anglais,,,general,,
55242,8842,Jerez et Cadix : excursion d'une journée au départ de Séville,,94.60,110,10 heures,,,,general,,
55329,8842,Visitez les ruines romaines d'Italica depuis Séville,,37.84,44,4 heures,Anglais,,,general,,
55324,8842,Excursion d'une demie journée à Carmona au départ de Séville,,43.86,51,4 heures,Français|Anglais,,,general,,
55137,8842,Visite à pied de Triana avec spectacle Flamenco,,71.38,83,4 heures,Français|Anglais,,,general,,
55306,8842,Caminito del Rey : randonnée au départ de Seville,,88.58,103,10 heures,Français|Anglais,,,general,,
73469,8842,Pass Andalousie,,0,0,,,,,general,,
55670,8842,Séville : guide audio de la ville pour votre smartphone,,8.60,12,,Audio|Anglais,,,general,,
55311,8842,Musée des Beaux-Arts de Séville : visite guidée,,16.34,19,1 heure 30 minutes,Anglais,,,general,,
74156,8842,Aquarium de Séville : Billet d'entrée,,18.06,22,,,,,general,,
73412,8842,Théâtre Triana à Séville : Spectacle de flamenco,,24.94,31,01:00,,,,general,,
74165,8842,Isla Mágica & Agua Mágica : Billet combiné,,36.98,45,,,,,general,,
71751,8842,"Séville : visite guidée d'Alcazar, Cathédrale et Giralda",,49.02,61,2 heures 30 minutes,,,,general,,
71575,8842,Cathédrale et Giralda : visite guidée en français,,31.82,37,1h30,Français|Audio,,,general,,
55234,8842,Séville : Tour à vélo des points forts de la ville,,31.82,37,2 heures 30 minutes,Anglais|Audio,,,general,,
72442,8842,Cathédrale de Séville et La Giralda : visite guidée,,31.82,39,01:00,Français,,,general,,
54228,8842,Séville : Apprendre le Flamenco en 90 minutes,,39.56,46,1 heure 30 minutes,Français|Anglais,,,general,,
55333,8842,Excursion viticole d'une demi-journée au départ de Séville,,85.14,99,4 heures,Anglais,,,general,,
72474,8842,Cathédrale de Séville : visite guidée des toits,,0,0,01:30,,,,general,,
74164,8842,Isla Mágica Séville : Billet d'entrée,,0,0,,,,,general,,
64065,8842,Escape Game en Plein Air à Séville : L'Héritage,,6.88,8,1 heure 20 minutes,Écrit|Anglais,,,general,,
74017,8842,Jeu d'exploration de Séville et visite de la ville sur votre téléphone,,7.74,9,2 heures à 3 heures,,,,general,,
71574,8842,Visite de Séville à vélo,,8.60,10,,,,,general,,
55316,8842,Séville enchantée : visite à pied du centre historique de la ville,,13.76,16,2 heures,Anglais,,,general,,
55223,8842,Visite guidée des ruines romaines d'Italica,,14.62,17,1 heure 30 minutes,Français|Anglais,,,general,,
71538,8842,Croisière sur un yacht exclusif sur le fleuve Guadalquivir,,14.62,17,1 heure à 1 heure 30 minutes,Français|Anglais,,,couple,,
74011,8842,Visite à pied des attractions incontournables de Séville avec un guide,,18.06,21,2 heures,,,,general,,
74012,8842,Visite à pied du quartier juif de Séville et de Santa Cruz avec un guide,,21,21,2 heures,,,,general,,
74163,8842,Agua Mágica : Billet d'entrée,,22.36,28,,,,,general,,
55312,8842,Visite guidée de la cathédrale de Séville et de la Giralda,,31.82,37,1 heure 30 minutes,Anglais,,,general,,
74648,8842,Séville : visite guidée à vélo,,32.68,40,2h30,,,,general,,
55313,8842,Visite guidée de l'Alcazar royal de Séville,,35.26,41,1 heure 30 minutes,Anglais,,,general,,
55314,8842,Route 4×4 à travers le nord de Doñana depuis El Rocio,,35.26,41,4 heures,Anglais,,,general,,
55229,8842,Guadalquivir : Promenade en kayak,,35.26,41,2 heures,Anglais,,,general,,
71576,8842,Séville : visite guidée de 3 heures,,36.12,42,3h,Anglais,,,general,,
55318,8842,Tour du cochon ibérique dans la Sierra au départ de Huelva,,43.86,51,2 heures 30 minutes,Anglais,,,general,,
72473,8842,"Alcazar royal, Cathédrale et Giralda : visite guidée",,48.16,59,03:15,Français|Anglais,,,general,,
55238,8842,Alcazar et cathédrale de Séville : visite avec billet coupe-file,,58.48,68,3 heures 30 minutes,Anglais,,,general,,
55222,8842,Excursion dans le quartier de Triana avec dégustation des tapas,,61.92,72,3 heures,Français|Anglais,,,general,,
74651,8842,Séville : villages blancs et Ronda avec dégustation d'huile d'olive,,75.68,92,10 heures,,,,general,,
74160,8842,Ronda et les Villages Blancs d’Andalousie : excursion guidée depuis Séville,,79.98,93,10 heures,,,,general,,
55335,8842,Visite du moulin à huile d'olive à Séville,,79.98,93,4 heures,Français|Anglais,,,general,,
55320,8842,Excursion au parc national de Doñana au départ de Séville,,84.28,98,10 heures,Français|Anglais,,,general,,
55321,8842,Excursion d'une journée à Aracena et Riotinto au départ de Séville,,85.14,99,10 heures,Français|Anglais,,,general,,
55334,8842,Ferme d'élevage de taureaux : visite guidée d'une demi-journée,,85.14,99,4 heures,Français|Anglais,,,general,,
74010,8842,Balade panoramique à Séville,,88.58,103,2 heures,,,,general,,
71798,8842,"Visite de Cordoue, des Villages Blancs et de Ronda depuis Séville",,91.16,106,13h,Anglais,,,general,,
71641,8842,Excursion à l’Alcázar et sur les toits,,97.18,113,2 heures 30 minutes,Français|Anglais,,,general,,
74693,8842,Séville : excursion au Caminito del Rey,,95.46,116,10 heures,,,,general,,
55328,8842,Excursion d'une journée à Gibraltar au départ de Séville,,116.10,135,10 heures,Français|Anglais,,,general,,
74089,8842,Visite guidée privée du véritable Alcazar de Séville,,126.42,147,1 heure 30 minutes,,,,solo,,
55859,8842,Alhambra : visite d'une demi-journée au départ de Séville,,143.62,167,12 heures,Anglais,,,general,,
71935,8842,"Visite gastronomique de Seville : tapas, vin et toits",,168.56,196,3h30,Anglais,,,general,,
71886,8842,"Séville : visite de la vieille ville, musée du Flamenco et croisière sur le Guadalquivir",,178.02,207,4h30,Anglais,,,couple,,
71881,8842,"Séville : visite à pied, dégustation de tapas et spectacle de flamenco",,184.90,215,3 heures 30 minutes,Anglais,,,general,,
55325,8842,Excursion d'une journée à Tanger au départ de Seville,,196.08,228,15 heures,Français|Anglais,,,general,,
13537,8842,Séville : tour pédestre privé des monuments,,213.28,248,3 heures à 4 heures,Français|Anglais,,,solo,,
71412,8842,Séville : excursion d'une journée au départ de Madrid,,223.60,260,12h,Anglais,,,general,,
71936,8842,Excursion d'une journée de Séville à Cordoue avec Mezquita-Cath,,268.32,312,10h,Anglais,,,general,,
74166,8842,"Excursion privée d'une journée à Cordoue, au départ de Séville",,491.06,571,10 heures,,,,solo,,
38025,1366,Alhambra et les jardins du Generalife : entrée coupe file à 9h00,,36.98,43,3 heures,Audio|Français|Anglais,,,general,,
38050,1366,Alhambra : visite d'une demi-journée avec guide en français,,53.32,62,3 heures,,,,general,,
66880,1366,Alhambra et les jardins du Generalife : entrée coupe file à 10h00,,36.98,43,3 heures,Audio|Français|Anglais,,,general,,
51746,1366,Alhambra : visite privée d'une demi-journée sans pickup,,389.58,453,3 heures,,,,solo,,
60919,1366,Alhambra et les jardins du Generalife : entrée coupe file à 14h,,36.98,43,3 heures,Audio|Français|Anglais,,,general,,
56682,1366,Grenade : visite de la ville en train à arrêts multiples,,6.88,8,1 ou 2 jours,,,,general,,
48071,1366,Grenade : balade aux quartiers de l'Albaicin et Sacromonte,,15.48,18,2 heures 30 minutes,Français|Anglais,,,general,,
74653,1366,Grenade : spectacle de flamenco à la Cueva Venta del Gallo,,31.82,39,1 heure,,,,general,,
56844,1366,Excursion privée avec un local : Points forts de Grenade,,202.96,236,6 heures,Français|Anglais,,,solo,,
72450,1366,Alhambra et Palais Nasrides : billet coupe-file,,29.24,36,,,,,general,,
70001,1366,Alhambra et les jardins du Generalife : entrée coupe file à 11h00,,36.98,43,3 heures,Audio|Français|Anglais,,,general,,
53926,1366,Visite privée de l'Albaicin et du Sacromonte,,93.74,109,2 heures à 3 heures,Français|Anglais,,,solo,,
74207,1366,Forteresse de La Mota : Billet avec accès rapide,,8.60,11,01:30,,,,general,,
74212,1366,Grottes de Nerja : Billet d'entrée,,17.20,21,,,,,general,,
